latitude,longitude,closed_date,creation_date,borough,dataset_name,incident_type,location,source_city,source_url
40.77363338374871,-73.95165259946927,2014-02-14T10:30:04.000,2014-02-13T07:59:15.000,Manhattan,Emergency Response Incidents,Utility-Water Service Line,401 East 81 St.,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.74025330465713,-73.87391439369729,2014-02-14T11:15:01.000,2014-02-14T08:53:31.000,Queens,Emergency Response Incidents,HazMat-High Carbon Monoxide,90-50 50 Avenue,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.536320362235,-74.18699000681114,2014-02-14T13:44:48.000,2014-02-14T07:51:31.000,Staten Island,Emergency Response Incidents,Structural-Partial Collapse,246 Downes Avenue,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.83456399069195,-73.81763578155937,2014-02-14T15:41:54.000,2014-02-13T09:47:21.000,Bronx,Emergency Response Incidents,Fire-4th Alarm,1020 Dean Avenue,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.85604701359437,-73.84394410502911,2014-02-15T14:56:39.000,2014-02-14T18:15:35.000,Bronx,Emergency Response Incidents,LawEnforcement-Haz Mat,2121 Eastchester Road,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.84378874664402,-73.84775337042271,2014-02-15T17:27:50.000,2014-02-15T14:31:14.000,Bronx,Emergency Response Incidents,Structural-Collapse,1527 Roselle St.,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.66477795849653,-73.8101591400524,2014-02-16T02:20:31.000,2014-02-16T01:00:16.000,Queens,Emergency Response Incidents,Utility-Gas Service Line,130-23 150 Avenue,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.67231874242803,-73.79467958889968,2014-02-17T06:17:52.000,2014-02-17T03:13:11.000,Queens,Emergency Response Incidents,Fire-2nd Alarm,144-01 Sutter Avenue,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.68172748276769,-73.9573870214682,2014-02-17T11:05:17.000,2014-02-15T21:14:11.000,Brooklyn,Emergency Response Incidents,Structural-Partial Collapse,43 Claver Place,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.69790870178401,-73.93550783586754,2014-02-18T10:33:29.000,2014-02-16T18:05:01.000,Brooklyn,Emergency Response Incidents,Structural-Stability Problem,22 Melrose Street,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.6580821230558,-73.91459880256708,2014-02-18T11:29:43.000,2014-02-17T13:10:35.000,Brooklyn,Emergency Response Incidents,Fire-3rd Alarm,912 Saratoga Avenue,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.85507071907813,-73.9159472540174,2014-02-19T14:33:35.000,2014-01-23T00:32:52.000,Bronx,Emergency Response Incidents,Fire-2nd Alarm,1912 Osborne Place,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.744801437276365,-73.99141808994322,2014-02-19T18:32:41.000,2014-02-19T12:15:35.000,Manhattan,Emergency Response Incidents,Fire-Manhole,West 26 Street & 6th Avenue,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.639828231500864,-74.02442609252809,2014-02-19T19:56:01.000,2014-02-19T16:25:50.000,Brooklyn,Emergency Response Incidents,HazMat-High CO,260 65th Street,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.85600413794366,-73.86665672306977,2014-02-20T02:45:11.000,2014-02-19T22:25:12.000,Bronx,Emergency Response Incidents,HazMat-Suspicious Substance,2187  Cruger Avenue,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.752520497911625,-73.97730475021692,2014-02-20T07:04:17.000,2014-02-19T02:30:35.000,Manhattan,Emergency Response Incidents,Transportation-Train Subway,1 Grand Central Terminal,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.74910250107202,-73.99200582083958,2014-02-21T10:31:40.000,2014-02-21T09:36:24.000,Manhattan,Emergency Response Incidents,Transportation-Train Subway,West 31st Street  & 7th Avenue,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.63433729834644,-73.93146916671218,,2014-02-21T23:05:04.000,Brooklyn,Emergency Response Incidents,Utility-Water Main,1568  Schenectady Avenue,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.71516990465162,-73.97740043546169,2014-02-22T19:06:03.000,2014-02-21T08:40:20.000,Manhattan,Emergency Response Incidents,Utility-Damaged Sidewalk/ Exposed Wires,Mangin Street  & Delancey Street,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.71546276176088,-73.99160944651537,2014-02-23T10:22:24.000,2014-02-23T02:01:20.000,Manhattan,Emergency Response Incidents,Utility-Water Service Line,25 Orchard Street,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.688503637859135,-73.96336476394856,2014-02-24T14:56:13.000,2014-02-24T14:15:07.000,Brooklyn,Emergency Response Incidents,Fire-10-77 (Residential High Rise),333 Lafayette Ave,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.72412521431858,-74.00849266131877,2014-02-24T16:45:57.000,2014-02-24T14:15:07.000,Manhattan,Emergency Response Incidents,Fire-Manhole,499 Canal St,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.730169630035945,-73.86241645346429,2014-02-24T17:05:20.000,2014-02-24T15:45:46.000,Queens,Emergency Response Incidents,Fire-1st Alarm,96-05 Queens Blvd,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.87143850805562,-73.86745377986556,2014-02-25T08:17:06.000,2014-02-19T14:01:57.000,Bronx,Emergency Response Incidents,Structural-Partial Collapse,694 Burke Avenue,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.68033367946333,-73.91051424283825,2014-02-25T10:37:35.000,2014-02-24T16:44:39.000,Brooklyn,Emergency Response Incidents,HazMat-High Carbon Monoxide,255 MacDougal Street,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.71632967829451,-73.94806879365993,2014-02-25T11:44:38.000,2014-02-25T09:33:07.000,Brooklyn,Emergency Response Incidents,Utility-Water Main,Jackson Street  & Leonard Street,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.82567137644758,-73.9187232454018,2014-02-25T16:48:22.000,2014-02-19T10:31:46.000,Bronx,Emergency Response Incidents,LawEnforcement-Suspicious powder,265  East 161st Street,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.672246300717006,-73.91243211389992,2014-02-26T14:56:43.000,2014-02-26T13:12:45.000,Brooklyn,Emergency Response Incidents,Structural-Collapse,1918 Prospect Place,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.7509907832196,-73.99062326583427,2014-02-26T15:17:19.000,2014-02-26T12:15:20.000,Manhattan,Emergency Response Incidents,Fire-Transformer Fire,7 Ave  & 34 St,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.80581014843929,-73.91434424219166,2014-02-26T16:03:47.000,2014-02-26T12:24:25.000,Bronx,Emergency Response Incidents,Structural-Partial Collapse,250 Cypress Ave,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.838426234523446,-73.94168881621685,2014-02-26T20:50:08.000,2014-02-25T08:19:21.000,Manhattan,Emergency Response Incidents,Other-Sinkhole,Broadway & West 164 St,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.536270305864285,-74.18227338080948,2014-02-27T13:02:58.000,2014-02-27T11:42:41.000,Staten Island,Emergency Response Incidents,Utility-Gas High Pressure,Albee Avenue & Tenafly Place,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.67217255079704,-73.96436509502934,2014-02-28T03:46:50.000,2014-02-27T23:46:55.000,Brooklyn,Emergency Response Incidents,Fire-3rd Alarm,135 Eastern Parkway,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.71859758123591,-74.00075035133659,2014-03-01T16:37:17.000,2014-03-01T04:21:20.000,Manhattan,Emergency Response Incidents,Fire-3rd Alarm,255 Canal Street,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.73211994753937,-73.98441622552346,2014-03-03T00:33:38.000,2014-03-02T16:31:05.000,Manhattan,Emergency Response Incidents,Structural-One Vehicle Collision With Building Damage,310 East 14th Street,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.63791274349961,-74.13249311441352,2014-03-05T18:16:17.000,2014-02-24T03:19:27.000,Staten Island,Emergency Response Incidents,Fire-3rd Alarm,131 Bennett Street,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.76331464861765,-73.9281922520612,2014-03-06T13:56:32.000,2014-03-06T07:50:46.000,Queens,Emergency Response Incidents,Fire-Manhole,25-41 Broadway,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.77144162708084,-73.98805344817355,2014-03-06T17:25:12.000,2014-03-06T08:19:56.000,Manhattan,Emergency Response Incidents,Utility-Gas High Pressure,225  West 60 Street,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.711869881547,-74.0082169606923,2014-03-07T09:35:05.000,2014-03-07T07:46:17.000,Manhattan,Emergency Response Incidents,Rescue-High Angle,225 Broadway,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.82268117251931,-73.9029629304151,2014-03-07T21:26:55.000,2014-03-06T15:46:14.000,Bronx,Emergency Response Incidents,Fire-3rd Alarm,781 East 163 St.,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.87502930439604,-73.8657145819206,2014-03-09T18:28:13.000,2014-03-09T12:57:28.000,Bronx,Emergency Response Incidents,Structural-Ice Condition,735 Magenta Street,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.80977659568934,-73.80275193861664,2014-03-10T08:56:48.000,2014-03-09T17:50:51.000,Bronx,Emergency Response Incidents,Fire-2nd Alarm,9 Schuyler Terrace,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.83652559837351,-73.86025948376475,2014-03-10T17:36:08.000,2014-03-10T11:38:24.000,Bronx,Emergency Response Incidents,Structural-Car into store,1454  East Avenue,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.68218135063175,-73.94658108120818,2014-03-10T17:36:55.000,2014-03-10T15:50:22.000,Brooklyn,Emergency Response Incidents,Transportation-School Bus,Halsey Street & Marcy Avenue,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.76485212931068,-73.81180883857945,2014-03-10T19:05:28.000,2014-03-10T13:51:59.000,Queens,Emergency Response Incidents,Structural-Car into Building,153-01 Northern Blvd,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.69875249973413,-73.98986966583216,2014-03-11T11:55:36.000,2014-03-11T11:21:51.000,Brooklyn,Emergency Response Incidents,Administration-Planned Event,165 Cadman Plaza East,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.64769747770632,-73.79098752012963,2014-03-12T21:14:42.000,2014-03-12T19:40:09.000,Queens,Emergency Response Incidents,LawEnforcement-Suspicious Package,,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.7049601817188,-73.96010606472706,2014-03-13T16:10:06.000,2014-03-13T15:09:43.000,Brooklyn,Emergency Response Incidents,Utility-Gas Odor,163 Rodney St.,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.80331460174175,-73.9448331623936,2014-03-14T13:17:23.000,2014-03-14T05:53:09.000,Manhattan,Emergency Response Incidents,Utility-Gas Service Disruption,2 West 120th Street,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.79908120572146,-73.94272736748351,2014-03-14T15:24:20.000,2014-03-14T15:07:41.000,Manhattan,Emergency Response Incidents,Utility-Gas Leak,106 East 116 St,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.65395388150901,-73.8522302458587,,2014-03-15T16:38:38.000,Queens,Emergency Response Incidents,Fire-2nd Alarm,79 St & 161 Ave,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.75808842859648,-73.98777068493943,2014-03-15T20:03:47.000,2014-03-15T17:57:10.000,Manhattan,Emergency Response Incidents,Medical-EMS MCI (Multiple Casualty Incident),245  West 44 St.,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.67326418595988,-73.98630818602764,2014-03-15T20:06:50.000,2014-03-15T15:56:19.000,Brooklyn,Emergency Response Incidents,HazMat-High Carbon Monoxide,358 4th Ave,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.86383798038871,-73.89351022475185,2014-03-18T01:35:02.000,2014-03-17T22:46:20.000,Bronx,Emergency Response Incidents,Fire-2nd Alarm,2580 Briggs Avenue,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.72438334254003,-73.99334726927788,2014-03-19T16:23:40.000,2014-03-15T17:29:57.000,Manhattan,Emergency Response Incidents,Utility-Water Main,73 East Houston Street,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.71442252509203,-73.99199915856337,2014-03-19T21:44:39.000,2014-03-19T20:34:54.000,Manhattan,Emergency Response Incidents,Structural-Falling Debris,115 Division Street,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.624780964409375,-74.07971364324773,2014-03-19T22:02:03.000,2014-03-19T14:26:28.000,Staten Island,Emergency Response Incidents,Fire-3rd Alarm,219 Canal Street,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.63598483758359,-74.0372441334526,2014-03-20T20:17:11.000,2014-03-20T10:38:19.000,Brooklyn,Emergency Response Incidents,Utility-Manhole,Shore Road & 72 Street,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.77917967986316,-73.97493423960579,2014-03-20T23:29:59.000,2014-03-20T18:26:16.000,Manhattan,Emergency Response Incidents,Fire-4th Alarm,23 West 76th Street,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.6213772155596,-74.07169106944855,2014-03-20T23:39:02.000,2014-03-19T22:49:22.000,Staten Island,Emergency Response Incidents,Utility-Water Main,864 Bay Street,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.74643141398934,-73.90503366264404,2014-03-21T08:41:24.000,2014-03-20T23:57:51.000,Queens,Emergency Response Incidents,HazMat-High Carbon Monoxide,39-30 59th Street,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.68754263732497,-73.82362323784936,2014-03-23T17:58:47.000,2014-03-23T11:39:58.000,Queens,Emergency Response Incidents,Fire-3rd Alarm,103-41 120th Street,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.71300094078728,-74.00418069316733,2014-03-23T23:06:05.000,2014-03-21T17:14:30.000,Manhattan,Emergency Response Incidents,Fire-Sensitive Location,1 Centre St.,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.85326795225246,-73.90593302044135,2014-03-24T12:51:39.000,2014-03-23T10:44:59.000,Bronx,Emergency Response Incidents,Fire-3rd Alarm,82 East Burnside Avenue,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.62593393722732,-73.96438618024132,2014-03-24T15:57:08.000,2014-03-24T15:55:16.000,Brooklyn,Emergency Response Incidents,LawEnforcement-Suspicious Package,960  East 12th Street,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.76028865356808,-73.98015738905771,2014-03-24T23:28:30.000,2014-03-24T22:23:08.000,Manhattan,Emergency Response Incidents,Fire-10-76 (Commercial High Rise),1271  Sixth Avenue,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.7307498171108,-73.94627875416734,2014-03-25T09:28:12.000,2014-03-18T19:12:31.000,Brooklyn,Emergency Response Incidents,Fire-4th Alarm,860 Humboldt Street,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.74241239900461,-73.98188047707356,2014-03-25T15:37:07.000,2014-03-25T14:39:49.000,Manhattan,Emergency Response Incidents,Rescue-Technical,151 East 28 street,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.82567137644758,-73.9187232454018,2014-03-25T18:20:49.000,2014-03-25T15:29:44.000,Bronx,Emergency Response Incidents,LawEnforcement-Suspicious Package,265 East 161 Street,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.77622107106793,-73.97595353687146,2014-03-26T11:35:21.000,2014-03-26T11:20:55.000,Manhattan,Emergency Response Incidents,LawEnforcement-Suspicious Package,W 72 St. & Central Park West,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.69443721339952,-73.98515347578967,2014-03-26T11:59:25.000,2014-03-26T11:59:12.000,Brooklyn,Emergency Response Incidents,HazMat-Chemical,311  Bridge St,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.70346546184439,-74.00753787654496,2014-03-27T17:40:42.000,2014-03-27T16:28:52.000,Manhattan,Emergency Response Incidents,LawEnforcement-Suspicious Package,42 South St,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.69268158104106,-73.8205408835779,2014-03-27T19:26:32.000,2014-03-27T18:45:59.000,Queens,Emergency Response Incidents,LawEnforcement-Device,97-21 126 St,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.577915646846726,-73.98609014142005,2014-03-28T05:23:36.000,2014-03-28T02:02:14.000,Brooklyn,Emergency Response Incidents,Fire-3rd Alarm,2835 West 19th Street,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.63539792729565,-74.10666567792681,2014-03-28T12:43:44.000,2014-03-28T08:20:10.000,Staten Island,Emergency Response Incidents,Fire-1st Alarm,355 Bard Ave,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.64255356126189,-74.0045942675312,2014-03-30T01:21:10.000,2014-03-29T23:28:24.000,Brooklyn,Emergency Response Incidents,HazMat-High Carbon Monoxide,726 49 St.,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.67484309094655,-74.00598084704001,2014-03-30T08:36:51.000,2014-03-30T06:50:49.000,Brooklyn,Emergency Response Incidents,Fire-2nd Alarm,75 Bush Street,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.64539162830452,-73.99448664445971,2014-03-30T11:06:22.000,2014-03-30T07:19:57.000,Brooklyn,Emergency Response Incidents,Other-Sink Hole,3906 New Utrecht Ave,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.84163449542147,-73.94108967243997,2014-03-31T18:24:09.000,2014-03-31T16:42:01.000,Manhattan,Emergency Response Incidents,HazMat-Chemical,650 West 168 Street,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.67922789082496,-73.92651978758452,2014-03-31T19:51:21.000,2014-03-30T17:06:54.000,Brooklyn,Emergency Response Incidents,Structural-Stability Problem,11 Sumpter St,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.7211740524213,-73.98592676088627,2014-04-01T00:04:42.000,2014-03-31T19:51:07.000,Manhattan,Emergency Response Incidents,Structural-Unstable Balcony,172  Norfolk Street,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.73673758338872,-73.99533789491343,2014-04-01T17:35:23.000,2014-04-01T16:41:19.000,Manhattan,Emergency Response Incidents,LawEnforcement-Suspicious Package,55 West 14th,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.69157262966103,-73.9992030748431,2014-04-02T08:09:46.000,2014-04-02T04:47:38.000,Brooklyn,Emergency Response Incidents,Transportation-Overturned Tractor Trailer,BQE & Atlantic Avenue,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.82541387955816,-73.92347498460137,2014-04-02T10:17:54.000,2014-04-02T08:31:36.000,Bronx,Emergency Response Incidents,LawEnforcement-Suspicious Package,Grand Concourse & East 158th Street,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.754504822250944,-73.96569623371673,2014-04-02T17:37:02.000,2014-04-02T16:40:58.000,Manhattan,Emergency Response Incidents,LawEnforcement-Suspicious Vehicle,East 51st Street & 1st Avenue,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.76449110230899,-73.98165065394043,2014-04-02T19:21:20.000,2014-04-02T15:13:00.000,Manhattan,Emergency Response Incidents,Structural-Construction Accident,210 West 55 St.,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.76844510322471,-73.9247245771599,2014-04-03T04:41:53.000,2014-04-02T22:47:08.000,Queens,Emergency Response Incidents,HazMat-Liquid Oxygen,25-10 30 Avenue,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.70885620545821,-74.00711647519077,2014-04-03T17:43:05.000,2014-04-03T16:35:57.000,Manhattan,Emergency Response Incidents,LawEnforcement-Suspicious Package,110 William St.,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.83327624716542,-73.94544071281295,2014-04-04T12:26:09.000,2014-04-04T08:07:01.000,Manhattan,Emergency Response Incidents,Transportation-Bus Crash into Building,3750 Broadway,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.793007200469845,-73.97296799403536,2014-04-04T13:35:06.000,2014-04-04T11:23:47.000,Manhattan,Emergency Response Incidents,Structural-Stability Problem,2508 Broadway,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.7792797534375,-73.9008741728962,2014-04-05T00:22:28.000,2014-04-04T23:14:00.000,Queens,Emergency Response Incidents,Transportation-Car,37 Street & 19 Avenue,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.85520792248598,-73.91590370219369,2014-04-05T16:33:40.000,2014-04-05T13:05:16.000,Bronx,Emergency Response Incidents,Structural-Parapet,1920 Osbourne Place,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.574858015327486,-73.98676392116143,2014-04-06T15:27:25.000,2014-04-06T12:42:47.000,Brooklyn,Emergency Response Incidents,Fire-10-77 (Residential High Rise),2007  Surf Avenue,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.6927294785518,-73.92241924188741,2014-04-06T19:02:22.000,2014-04-06T13:44:59.000,Brooklyn,Emergency Response Incidents,Fire-4th Alarm,17 Menahan Street,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.84755875663436,-73.93318684584605,2014-04-07T12:22:49.000,2014-04-06T13:12:36.000,Manhattan,Emergency Response Incidents,Structural-Sidewalk Shed,281 Audubon Ave,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.71902817856893,-74.0087481430296,2014-04-08T11:36:25.000,2014-04-07T22:09:17.000,Manhattan,Emergency Response Incidents,Utility-Water Main,Hudson Street & Leonard Street,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.718402673100016,-74.00274166032793,2014-04-08T18:04:05.000,2014-04-08T15:54:14.000,Manhattan,Emergency Response Incidents,HazMat-High Carbon Monoxide,393 Broadway,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.905009100476754,-73.90713317499502,2014-04-10T12:52:01.000,2014-04-10T10:51:18.000,Bronx,Emergency Response Incidents,HazMat-White Powder,5625 Arlington Avenue,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.622096305697305,-73.92823611331019,2014-04-10T14:11:10.000,2014-04-10T11:27:02.000,Brooklyn,Emergency Response Incidents,HazMat-Fuel,1598 East 49 Street,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.69469821077967,-73.98718729488753,2014-04-10T15:34:35.000,2014-04-10T13:13:11.000,Brooklyn,Emergency Response Incidents,HazMat-White Substance,320 Jay Street,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.58084358267767,-73.95960780018181,2014-04-10T16:32:08.000,2014-04-10T12:26:28.000,Brooklyn,Emergency Response Incidents,LawEnforcement-Residence Search,1  Brighton 10 Terrace,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.79958638933857,-73.94303755177316,,2014-03-12T09:44:49.000,Manhattan,Emergency Response Incidents,Fire-Collapse,1646 Park Ave,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.711869881547,-74.0082169606923,2014-04-10T18:52:46.000,2014-04-03T15:31:35.000,Manhattan,Emergency Response Incidents,LawEnforcement-Suspicious Package,225 Broadway,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.74229299796955,-73.97459446053105,2014-04-11T16:05:10.000,2014-04-11T15:00:12.000,Manhattan,Emergency Response Incidents,Fire-1st Alarm,550 1st Ave,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.66044500573003,-73.91785407844417,2014-04-12T04:16:25.000,2014-04-12T03:04:47.000,Brooklyn,Emergency Response Incidents,Fire-1st Alarm,303 East 98th Street,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.68791228264533,-73.96848171693591,2014-04-12T12:05:42.000,2014-04-12T10:41:52.000,Brooklyn,Emergency Response Incidents,Fire-1st Alarm,215 Lafayette Ave,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.530402296450845,-74.22109753866674,2014-04-12T13:46:00.000,2014-04-11T07:55:37.000,Staten Island,Emergency Response Incidents,Fire-3rd Alarm,106 Pitney Ave,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.668599854178,-73.91800624907087,2014-04-13T06:39:57.000,2014-04-13T02:45:47.000,Brooklyn,Emergency Response Incidents,Fire-Sensitive Location,1504 Pitkin Ave,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.85100430477869,-73.88549180695246,2014-04-13T08:22:04.000,2014-04-13T07:27:28.000,Bronx,Emergency Response Incidents,HazMat-High Carbon Monoxide,2252 Crotona Ave,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.67139623764471,-73.97691779088609,2014-04-13T17:00:33.000,2014-04-13T17:00:33.000,Brooklyn,Emergency Response Incidents,HazMat-Liquid,464 1 Street,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.8430969203264,-73.93503818881476,2014-04-13T17:10:48.000,2014-04-11T10:57:40.000,Manhattan,Emergency Response Incidents,Structural-Street Collapse,506 West 173 St,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.65021401645176,-74.00869587485523,2014-04-13T22:12:50.000,2014-04-13T18:02:38.000,Brooklyn,Emergency Response Incidents,Fire-3rd Alarm,4324 4th Ave,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.83690392275731,-73.8238560842355,2014-04-14T13:27:11.000,2014-04-14T12:28:09.000,Bronx,Emergency Response Incidents,Utility-Gas Main Rupture,1192 Fairfax Avenue,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.762226503333096,-73.9681866435407,2014-04-14T17:40:10.000,2014-04-14T15:58:01.000,Manhattan,Emergency Response Incidents,Transportation-Train Subway,East 59 Street  & Lexington Avenue,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.75395821296935,-73.9976936104559,2014-04-14T18:16:24.000,2014-04-14T16:01:56.000,Manhattan,Emergency Response Incidents,Structural-Construction Accident,434 West 34th Street,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.83955725202142,-73.92327078667365,2014-04-14T19:09:31.000,2014-04-14T15:03:26.000,Bronx,Emergency Response Incidents,Fire-Collapse,94 West 169 Street,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.6300561904518,-74.18659334857156,2014-04-15T00:03:02.000,2014-04-14T19:36:43.000,Staten Island,Emergency Response Incidents,Fire-Brush,Western Avenue & Gulf Avenue,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
