city,state,domain,population,dataset_name,dataset_id,dataset_url,total_columns,match_score,all_columns_match,has_coordinates,has_date,has_time,has_location_description,has_crime_type,has_crime_description,has_arrest,columns_list
Baltimore,MD,data.baltimorecity.gov,576498,"Police Department - Baltimore, Maryland Incident Report 6/23/2021",https://www.arcgis.com/home/item.html?id=096c17e44fb945558e5f27c64fa2699f,https://data.baltimorecity.gov/d/https://www.arcgis.com/home/item.html?id=096c17e44fb945558e5f27c64fa2699f,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Baltimore,MD,data.baltimorecity.gov,576498,"Police Department - Baltimore, Maryland Incident Report 6/14/2021",https://www.arcgis.com/home/item.html?id=641fe46fb4664f1db472cc9579124888,https://data.baltimorecity.gov/d/https://www.arcgis.com/home/item.html?id=641fe46fb4664f1db472cc9579124888,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Baltimore,MD,data.baltimorecity.gov,576498,"Police Department - Baltimore, Maryland Incident Report 5/4/2021",https://www.arcgis.com/home/item.html?id=dd872d63169346ec858dfe59c43b1c3f,https://data.baltimorecity.gov/d/https://www.arcgis.com/home/item.html?id=dd872d63169346ec858dfe59c43b1c3f,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Baltimore,MD,data.baltimorecity.gov,576498,"Police Department - Baltimore, Maryland Incident Report 5/3/2022",https://www.arcgis.com/home/item.html?id=f8f42d82e0f142c3aa0a7a368576e178,https://data.baltimorecity.gov/d/https://www.arcgis.com/home/item.html?id=f8f42d82e0f142c3aa0a7a368576e178,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Baltimore,MD,data.baltimorecity.gov,576498,"Police Department - Baltimore, Maryland Incident Report 5/29/2021",https://www.arcgis.com/home/item.html?id=4f072acd4673440fb90a234c2d842eaa,https://data.baltimorecity.gov/d/https://www.arcgis.com/home/item.html?id=4f072acd4673440fb90a234c2d842eaa,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Baltimore,MD,data.baltimorecity.gov,576498,"Police Department - Baltimore, Maryland Incident Report 5/26/2021",https://www.arcgis.com/home/item.html?id=d1a1aa3af1524ab4a300cf986544e34a,https://data.baltimorecity.gov/d/https://www.arcgis.com/home/item.html?id=d1a1aa3af1524ab4a300cf986544e34a,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Baltimore,MD,data.baltimorecity.gov,576498,"Police Department - Baltimore, Maryland Incident Report 5/17/2022",https://www.arcgis.com/home/item.html?id=5c94891c69c641bfb6c24136f7b87700,https://data.baltimorecity.gov/d/https://www.arcgis.com/home/item.html?id=5c94891c69c641bfb6c24136f7b87700,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Baltimore,MD,data.baltimorecity.gov,576498,"Police Department - Baltimore, Maryland Incident Report 5/12/2022",https://www.arcgis.com/home/item.html?id=c07603c101824ce7819fdbc98be5e4c6,https://data.baltimorecity.gov/d/https://www.arcgis.com/home/item.html?id=c07603c101824ce7819fdbc98be5e4c6,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Baltimore,MD,data.baltimorecity.gov,576498,"Police Department - Baltimore, Maryland Incident Report 5/12/2021",https://www.arcgis.com/home/item.html?id=7451b8b352b948c2ae71e53048472aee,https://data.baltimorecity.gov/d/https://www.arcgis.com/home/item.html?id=7451b8b352b948c2ae71e53048472aee,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Baltimore,MD,data.baltimorecity.gov,576498,"Police Department - Baltimore, Maryland Incident Report 4/27/2021",https://www.arcgis.com/home/item.html?id=e50296d3a41049af8f3fecf5793c55c0,https://data.baltimorecity.gov/d/https://www.arcgis.com/home/item.html?id=e50296d3a41049af8f3fecf5793c55c0,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Baltimore,MD,data.baltimorecity.gov,576498,"Police Department - Baltimore, Maryland Incident Report 4/21/2021",https://www.arcgis.com/home/item.html?id=f3b748aec36642b6afc0ee167a2a8ffc,https://data.baltimorecity.gov/d/https://www.arcgis.com/home/item.html?id=f3b748aec36642b6afc0ee167a2a8ffc,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Baltimore,MD,data.baltimorecity.gov,576498,"Police Department -Baltimore, Maryland Incident Report Week Ending 09/13/2025",https://www.arcgis.com/home/item.html?id=81b7a265e29b4e5c8aee1272931b447a,https://data.baltimorecity.gov/d/https://www.arcgis.com/home/item.html?id=81b7a265e29b4e5c8aee1272931b447a,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Baltimore,MD,data.baltimorecity.gov,576498,"Police Department - Baltimore, Maryland Incident Report 4/19/2022",https://www.arcgis.com/home/item.html?id=36e06fb292874cb4834b9134eef29136,https://data.baltimorecity.gov/d/https://www.arcgis.com/home/item.html?id=36e06fb292874cb4834b9134eef29136,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Baltimore,MD,data.baltimorecity.gov,576498,"Police Department - Baltimore, Maryland Incident Report 4/13/2021",https://www.arcgis.com/home/item.html?id=bb198651bee34c25a88f46d917a8252a,https://data.baltimorecity.gov/d/https://www.arcgis.com/home/item.html?id=bb198651bee34c25a88f46d917a8252a,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Baltimore,MD,data.baltimorecity.gov,576498,"Police Department - Baltimore, Maryland Incident Report 3/31/2021",https://www.arcgis.com/home/item.html?id=6aaea9268c1a420182f579970591930b,https://data.baltimorecity.gov/d/https://www.arcgis.com/home/item.html?id=6aaea9268c1a420182f579970591930b,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Baltimore,MD,data.baltimorecity.gov,576498,"Police Department - Baltimore, Maryland Incident Report 3/28/2022",https://www.arcgis.com/home/item.html?id=6d79c352de3b44858076c27f9b81cff6,https://data.baltimorecity.gov/d/https://www.arcgis.com/home/item.html?id=6d79c352de3b44858076c27f9b81cff6,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Baltimore,MD,data.baltimorecity.gov,576498,"Police Department - Baltimore, Maryland Incident Report 3/24/2021",https://www.arcgis.com/home/item.html?id=cee4ceee1be94cf5b54602b88fb02704,https://data.baltimorecity.gov/d/https://www.arcgis.com/home/item.html?id=cee4ceee1be94cf5b54602b88fb02704,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Baltimore,MD,data.baltimorecity.gov,576498,"Police Department - Baltimore, Maryland Incident Report 3/16/2021",https://www.arcgis.com/home/item.html?id=9722b75d5f4848a5a635b66b1b88e6a9,https://data.baltimorecity.gov/d/https://www.arcgis.com/home/item.html?id=9722b75d5f4848a5a635b66b1b88e6a9,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Baltimore,MD,data.baltimorecity.gov,576498,"Police Department - Baltimore, Maryland Incident Report 2/16/2021",https://www.arcgis.com/home/item.html?id=5b1189d5d910467cbf193ff164a4ccb9,https://data.baltimorecity.gov/d/https://www.arcgis.com/home/item.html?id=5b1189d5d910467cbf193ff164a4ccb9,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Baltimore,MD,data.baltimorecity.gov,576498,"Police Department - Baltimore, Maryland Incident Report 2/10/2021",https://www.arcgis.com/home/item.html?id=5d22e9a13dd448da8d73b21e3a879e01,https://data.baltimorecity.gov/d/https://www.arcgis.com/home/item.html?id=5d22e9a13dd448da8d73b21e3a879e01,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Baltimore,MD,data.baltimorecity.gov,576498,"Police Department - Baltimore, Maryland Incident Report 2/10/2021",https://www.arcgis.com/home/item.html?id=df8bd8181ab446aeaa213a17d0a58581,https://data.baltimorecity.gov/d/https://www.arcgis.com/home/item.html?id=df8bd8181ab446aeaa213a17d0a58581,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Baltimore,MD,data.baltimorecity.gov,576498,"Police Department - Baltimore, Maryland Incident Report 12/31/2020",https://www.arcgis.com/home/item.html?id=1bbee5334e1f477bafd6a78a71bc3e58,https://data.baltimorecity.gov/d/https://www.arcgis.com/home/item.html?id=1bbee5334e1f477bafd6a78a71bc3e58,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Baltimore,MD,data.baltimorecity.gov,576498,"Police Department - Baltimore, Maryland Incident Report 12/21/2021",https://www.arcgis.com/home/item.html?id=e009102f88614fbc8c6859a4b4665445,https://data.baltimorecity.gov/d/https://www.arcgis.com/home/item.html?id=e009102f88614fbc8c6859a4b4665445,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Baltimore,MD,data.baltimorecity.gov,576498,"Police Department - Baltimore, Maryland Incident Report 12/14/2021",https://www.arcgis.com/home/item.html?id=b26fe0e9d6a24fd38b6273e077cc820f,https://data.baltimorecity.gov/d/https://www.arcgis.com/home/item.html?id=b26fe0e9d6a24fd38b6273e077cc820f,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Baltimore,MD,data.baltimorecity.gov,576498,"Police Department - Baltimore, Maryland Incident Report 11/9/2021",https://www.arcgis.com/home/item.html?id=44b28a8708574bc09169c7a7bc14bbf8,https://data.baltimorecity.gov/d/https://www.arcgis.com/home/item.html?id=44b28a8708574bc09169c7a7bc14bbf8,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Baltimore,MD,data.baltimorecity.gov,576498,"Police Department - Baltimore, Maryland Incident Report 11/23/2021",https://www.arcgis.com/home/item.html?id=66caaf28243645bb88adb825de86d1c8,https://data.baltimorecity.gov/d/https://www.arcgis.com/home/item.html?id=66caaf28243645bb88adb825de86d1c8,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Baltimore,MD,data.baltimorecity.gov,576498,"Police Department - Baltimore, Maryland Incident Report 11/2/2021",https://www.arcgis.com/home/item.html?id=a232d6cc108340c9b3151add2d67a94f,https://data.baltimorecity.gov/d/https://www.arcgis.com/home/item.html?id=a232d6cc108340c9b3151add2d67a94f,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Baltimore,MD,data.baltimorecity.gov,576498,"Police Department - Baltimore, Maryland Incident Report 10/5/2021",https://www.arcgis.com/home/item.html?id=759c4bd6c394478ca7db2a09e20bdd1e,https://data.baltimorecity.gov/d/https://www.arcgis.com/home/item.html?id=759c4bd6c394478ca7db2a09e20bdd1e,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Baltimore,MD,data.baltimorecity.gov,576498,"Police Department - Baltimore, Maryland Incident Report 10/26/2021",https://www.arcgis.com/home/item.html?id=94a2a1ad6c7746bf83818430bf6ed992,https://data.baltimorecity.gov/d/https://www.arcgis.com/home/item.html?id=94a2a1ad6c7746bf83818430bf6ed992,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Baltimore,MD,data.baltimorecity.gov,576498,"Police Department - Baltimore, Maryland Incident Report 10/21/2021",https://www.arcgis.com/home/item.html?id=90dc6e0111c542d395ebe1b87a973e2b,https://data.baltimorecity.gov/d/https://www.arcgis.com/home/item.html?id=90dc6e0111c542d395ebe1b87a973e2b,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Baltimore,MD,data.baltimorecity.gov,576498,"Police Department - Baltimore, Maryland Incident Report 10/1/2022",https://www.arcgis.com/home/item.html?id=3eeedf54bfbb42c59b1c8594631ea546,https://data.baltimorecity.gov/d/https://www.arcgis.com/home/item.html?id=3eeedf54bfbb42c59b1c8594631ea546,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Baltimore,MD,data.baltimorecity.gov,576498,"Police Department - Baltimore, Maryland Incident Report 1/26/2022",https://www.arcgis.com/home/item.html?id=0c7e92a3c5dc4761a2f1a63db35fd9a5,https://data.baltimorecity.gov/d/https://www.arcgis.com/home/item.html?id=0c7e92a3c5dc4761a2f1a63db35fd9a5,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Baltimore,MD,data.baltimorecity.gov,576498,"Police Department - Baltimore, Maryland Incident Report  9/28/2021",https://www.arcgis.com/home/item.html?id=47c420c2a8084167a6584c405bd218f8,https://data.baltimorecity.gov/d/https://www.arcgis.com/home/item.html?id=47c420c2a8084167a6584c405bd218f8,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Baltimore,MD,data.baltimorecity.gov,576498,"Police Department - Baltimore, Maryland Incident Report  9/24/2021",https://www.arcgis.com/home/item.html?id=26f34bbfb91644f7a21894c524d84d0c,https://data.baltimorecity.gov/d/https://www.arcgis.com/home/item.html?id=26f34bbfb91644f7a21894c524d84d0c,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Baltimore,MD,data.baltimorecity.gov,576498,"Police Department - Baltimore, Maryland Incident Report  6/21/2022",https://www.arcgis.com/home/item.html?id=d7b27eba7c3f44a9b6f137a06f5f88db,https://data.baltimorecity.gov/d/https://www.arcgis.com/home/item.html?id=d7b27eba7c3f44a9b6f137a06f5f88db,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Baltimore,MD,data.baltimorecity.gov,576498,"Police Department - Baltimore, Maryland Incident Report  5/31/2022",https://www.arcgis.com/home/item.html?id=54544a558cc54cc78c27f6be1655b05b,https://data.baltimorecity.gov/d/https://www.arcgis.com/home/item.html?id=54544a558cc54cc78c27f6be1655b05b,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Baltimore,MD,data.baltimorecity.gov,576498,"Police Department - Baltimore, Maryland Incident Report  5/24/2022   ",https://www.arcgis.com/home/item.html?id=a0d50c9bcddf41918c6a7474e2cd91f7,https://data.baltimorecity.gov/d/https://www.arcgis.com/home/item.html?id=a0d50c9bcddf41918c6a7474e2cd91f7,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Baltimore,MD,data.baltimorecity.gov,576498,"Police Department - Baltimore, Maryland Incident Report  5/18/2021",https://www.arcgis.com/home/item.html?id=5203583e83cb4265b37e5ef7e406259c,https://data.baltimorecity.gov/d/https://www.arcgis.com/home/item.html?id=5203583e83cb4265b37e5ef7e406259c,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Baltimore,MD,data.baltimorecity.gov,576498,"Police Department - Baltimore, Maryland Incident Report  4/6/2021",https://www.arcgis.com/home/item.html?id=ab30766c83304ad4b1f77f97d9e0b3c1,https://data.baltimorecity.gov/d/https://www.arcgis.com/home/item.html?id=ab30766c83304ad4b1f77f97d9e0b3c1,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Baltimore,MD,data.baltimorecity.gov,576498,"Police Department - Baltimore, Maryland Incident Report  4/5/2022",https://www.arcgis.com/home/item.html?id=78b60dc9ceca4b60be5be52a43730b01,https://data.baltimorecity.gov/d/https://www.arcgis.com/home/item.html?id=78b60dc9ceca4b60be5be52a43730b01,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Baltimore,MD,data.baltimorecity.gov,576498,"Police Department - Baltimore, Maryland Incident Report  4/26/2022",https://www.arcgis.com/home/item.html?id=1a51d3504b21463ba606ba32898db12f,https://data.baltimorecity.gov/d/https://www.arcgis.com/home/item.html?id=1a51d3504b21463ba606ba32898db12f,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Baltimore,MD,data.baltimorecity.gov,576498,"Police Department - Baltimore, Maryland Incident Report  3/8/2022",https://www.arcgis.com/home/item.html?id=89c0c827a18649309a370b1a9876aa2c,https://data.baltimorecity.gov/d/https://www.arcgis.com/home/item.html?id=89c0c827a18649309a370b1a9876aa2c,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Baltimore,MD,data.baltimorecity.gov,576498,"Police Department - Baltimore, Maryland Incident Report  3/2/2021",https://www.arcgis.com/home/item.html?id=13af1cbba94240b4ae733f91b87d266a,https://data.baltimorecity.gov/d/https://www.arcgis.com/home/item.html?id=13af1cbba94240b4ae733f91b87d266a,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Baltimore,MD,data.baltimorecity.gov,576498,"Police Department - Baltimore, Maryland Incident Report  3/10/2021",https://www.arcgis.com/home/item.html?id=638e57d14a2646118235c0f63a5c6fc0,https://data.baltimorecity.gov/d/https://www.arcgis.com/home/item.html?id=638e57d14a2646118235c0f63a5c6fc0,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Baltimore,MD,data.baltimorecity.gov,576498,"Police Department - Baltimore, Maryland Incident Report  2/5/2022",https://www.arcgis.com/home/item.html?id=b523a91305eb4f88913acb01b129e248,https://data.baltimorecity.gov/d/https://www.arcgis.com/home/item.html?id=b523a91305eb4f88913acb01b129e248,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Baltimore,MD,data.baltimorecity.gov,576498,"Police Department - Baltimore, Maryland Incident Report  2/24/2021",https://www.arcgis.com/home/item.html?id=35625e6325124bbaa821a84180b0cb6a,https://data.baltimorecity.gov/d/https://www.arcgis.com/home/item.html?id=35625e6325124bbaa821a84180b0cb6a,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Baltimore,MD,data.baltimorecity.gov,576498,"Police Department - Baltimore, Maryland Incident Report  2/22/2022",https://www.arcgis.com/home/item.html?id=131d5d3d870e4be5b44533204cd83d5c,https://data.baltimorecity.gov/d/https://www.arcgis.com/home/item.html?id=131d5d3d870e4be5b44533204cd83d5c,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Baltimore,MD,data.baltimorecity.gov,576498,"Police Department - Baltimore, Maryland Incident Report  2/15/2022",https://www.arcgis.com/home/item.html?id=31e0f738769b47d78e5614a8c20c5fa9,https://data.baltimorecity.gov/d/https://www.arcgis.com/home/item.html?id=31e0f738769b47d78e5614a8c20c5fa9,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Baltimore,MD,data.baltimorecity.gov,576498,"Police Department - Baltimore, Maryland Incident Report  10/12/2021    ",https://www.arcgis.com/home/item.html?id=33d5bc2f52b346428ca7527aac7de27a,https://data.baltimorecity.gov/d/https://www.arcgis.com/home/item.html?id=33d5bc2f52b346428ca7527aac7de27a,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Baltimore,MD,data.baltimorecity.gov,576498,"Police Department - Baltimore, Maryland Incident Report  1/4/2022",https://www.arcgis.com/home/item.html?id=f2131b964719477280ea34f2f2708fcc,https://data.baltimorecity.gov/d/https://www.arcgis.com/home/item.html?id=f2131b964719477280ea34f2f2708fcc,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Baltimore,MD,data.baltimorecity.gov,576498,"Police Department - Baltimore, Maryland Incident Report  1/4/2021",https://www.arcgis.com/home/item.html?id=690a24b25457436d80423fa139cd0a90,https://data.baltimorecity.gov/d/https://www.arcgis.com/home/item.html?id=690a24b25457436d80423fa139cd0a90,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Baltimore,MD,data.baltimorecity.gov,576498,"Police Department - Baltimore, Maryland Incident Report  1/26/2021",https://www.arcgis.com/home/item.html?id=9903b20a097c4823b3f4e211d02ec55e,https://data.baltimorecity.gov/d/https://www.arcgis.com/home/item.html?id=9903b20a097c4823b3f4e211d02ec55e,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Baltimore,MD,data.baltimorecity.gov,576498,"Police Department - Baltimore, Maryland Incident Report   6/14/2022",https://www.arcgis.com/home/item.html?id=03cbcf23c0d54c639d8071909d2aa8b5,https://data.baltimorecity.gov/d/https://www.arcgis.com/home/item.html?id=03cbcf23c0d54c639d8071909d2aa8b5,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Baltimore,MD,data.baltimorecity.gov,576498,"Police Department - Baltimore, Maryland Incident Report   1/29/2022",https://www.arcgis.com/home/item.html?id=573e37fc10b54a00a424f6aaad167f96,https://data.baltimorecity.gov/d/https://www.arcgis.com/home/item.html?id=573e37fc10b54a00a424f6aaad167f96,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Baltimore,MD,data.baltimorecity.gov,576498,"Police Department - Baltimore, Maryland Incident Report    11/30/2021",https://www.arcgis.com/home/item.html?id=097b6cdc968446f189d5416d90fe1bc2,https://data.baltimorecity.gov/d/https://www.arcgis.com/home/item.html?id=097b6cdc968446f189d5416d90fe1bc2,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Baltimore,MD,data.baltimorecity.gov,576498,Police Department - Baltimore Maryland Incident Report  3/19/2022,https://www.arcgis.com/home/item.html?id=f5059f72e1a74813b9cac7a931ce3130,https://data.baltimorecity.gov/d/https://www.arcgis.com/home/item.html?id=f5059f72e1a74813b9cac7a931ce3130,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Baltimore,MD,data.baltimorecity.gov,576498,"Part 1 Crime Rate per 1,000 Residents",https://www.arcgis.com/home/item.html?id=8f1661a3f09e4ca1b9f0413decc35eac,https://data.baltimorecity.gov/d/https://www.arcgis.com/home/item.html?id=8f1661a3f09e4ca1b9f0413decc35eac,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Baltimore,MD,data.baltimorecity.gov,576498,"Part 1 Crime Rate per 1,000 Residents - Community Statistical Area",https://www.arcgis.com/home/item.html?id=8f1661a3f09e4ca1b9f0413decc35eac&sublayer=0,https://data.baltimorecity.gov/d/https://www.arcgis.com/home/item.html?id=8f1661a3f09e4ca1b9f0413decc35eac&sublayer=0,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Baltimore,MD,data.baltimorecity.gov,576498,"Part 1 Crime Rate per 1,000 Residents - City",https://www.arcgis.com/home/item.html?id=8f1661a3f09e4ca1b9f0413decc35eac&sublayer=1,https://data.baltimorecity.gov/d/https://www.arcgis.com/home/item.html?id=8f1661a3f09e4ca1b9f0413decc35eac&sublayer=1,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Baltimore,MD,data.baltimorecity.gov,576498,"Violent Crime Rate per 1,000 Residents",https://www.arcgis.com/home/item.html?id=ab03385abf3b4f50aec0b090caa8877a,https://data.baltimorecity.gov/d/https://www.arcgis.com/home/item.html?id=ab03385abf3b4f50aec0b090caa8877a,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Baltimore,MD,data.baltimorecity.gov,576498,"Violent Crime Rate per 1,000 Residents - Community Statistical Area",https://www.arcgis.com/home/item.html?id=ab03385abf3b4f50aec0b090caa8877a&sublayer=0,https://data.baltimorecity.gov/d/https://www.arcgis.com/home/item.html?id=ab03385abf3b4f50aec0b090caa8877a&sublayer=0,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Baltimore,MD,data.baltimorecity.gov,576498,"Violent Crime Rate per 1,000 Residents - City",https://www.arcgis.com/home/item.html?id=ab03385abf3b4f50aec0b090caa8877a&sublayer=1,https://data.baltimorecity.gov/d/https://www.arcgis.com/home/item.html?id=ab03385abf3b4f50aec0b090caa8877a&sublayer=1,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Baltimore,MD,data.baltimorecity.gov,576498,"Property Crime Rate per 1,000 Residents",https://www.arcgis.com/home/item.html?id=3a3899fc2dcc400ea97e33c68ec0ff72,https://data.baltimorecity.gov/d/https://www.arcgis.com/home/item.html?id=3a3899fc2dcc400ea97e33c68ec0ff72,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Baltimore,MD,data.baltimorecity.gov,576498,"Property Crime Rate per 1,000 Residents - Community Statistical Area",https://www.arcgis.com/home/item.html?id=3a3899fc2dcc400ea97e33c68ec0ff72&sublayer=0,https://data.baltimorecity.gov/d/https://www.arcgis.com/home/item.html?id=3a3899fc2dcc400ea97e33c68ec0ff72&sublayer=0,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Baltimore,MD,data.baltimorecity.gov,576498,"Property Crime Rate per 1,000 Residents - City",https://www.arcgis.com/home/item.html?id=3a3899fc2dcc400ea97e33c68ec0ff72&sublayer=1,https://data.baltimorecity.gov/d/https://www.arcgis.com/home/item.html?id=3a3899fc2dcc400ea97e33c68ec0ff72&sublayer=1,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Baltimore,MD,data.baltimorecity.gov,576498,"Number of Shootings per 1,000 Residents",https://www.arcgis.com/home/item.html?id=b22568d9f6bf487c95a82fafc598d46b,https://data.baltimorecity.gov/d/https://www.arcgis.com/home/item.html?id=b22568d9f6bf487c95a82fafc598d46b,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Baltimore,MD,data.baltimorecity.gov,576498,"Number of Shootings per 1,000 Residents - Community Statistical Area",https://www.arcgis.com/home/item.html?id=b22568d9f6bf487c95a82fafc598d46b&sublayer=0,https://data.baltimorecity.gov/d/https://www.arcgis.com/home/item.html?id=b22568d9f6bf487c95a82fafc598d46b&sublayer=0,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Baltimore,MD,data.baltimorecity.gov,576498,"Number of Shootings per 1,000 Residents - City",https://www.arcgis.com/home/item.html?id=b22568d9f6bf487c95a82fafc598d46b&sublayer=1,https://data.baltimorecity.gov/d/https://www.arcgis.com/home/item.html?id=b22568d9f6bf487c95a82fafc598d46b&sublayer=1,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Baltimore,MD,data.baltimorecity.gov,576498,"Number of Gun-Related Homicides per 1,000 Residents",https://www.arcgis.com/home/item.html?id=36835fb30e3d43dc90618b16647345f0,https://data.baltimorecity.gov/d/https://www.arcgis.com/home/item.html?id=36835fb30e3d43dc90618b16647345f0,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Baltimore,MD,data.baltimorecity.gov,576498,"Number of Gun-Related Homicides per 1,000 Residents - Community Statistical Area",https://www.arcgis.com/home/item.html?id=36835fb30e3d43dc90618b16647345f0&sublayer=0,https://data.baltimorecity.gov/d/https://www.arcgis.com/home/item.html?id=36835fb30e3d43dc90618b16647345f0&sublayer=0,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Baltimore,MD,data.baltimorecity.gov,576498,"Number of Gun-Related Homicides per 1,000 Residents - City",https://www.arcgis.com/home/item.html?id=36835fb30e3d43dc90618b16647345f0&sublayer=1,https://data.baltimorecity.gov/d/https://www.arcgis.com/home/item.html?id=36835fb30e3d43dc90618b16647345f0&sublayer=1,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Baltimore,MD,data.baltimorecity.gov,576498,"Number of Common Assault Calls for Service per 1,000 Residents",https://www.arcgis.com/home/item.html?id=28505bdfe4c2443884a6fc200171bde9,https://data.baltimorecity.gov/d/https://www.arcgis.com/home/item.html?id=28505bdfe4c2443884a6fc200171bde9,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Baltimore,MD,data.baltimorecity.gov,576498,"Number of Common Assault Calls for Service per 1,000 Residents - Community Statistical Area",https://www.arcgis.com/home/item.html?id=28505bdfe4c2443884a6fc200171bde9&sublayer=0,https://data.baltimorecity.gov/d/https://www.arcgis.com/home/item.html?id=28505bdfe4c2443884a6fc200171bde9&sublayer=0,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Baltimore,MD,data.baltimorecity.gov,576498,"Number of Common Assault Calls for Service per 1,000 Residents - City",https://www.arcgis.com/home/item.html?id=28505bdfe4c2443884a6fc200171bde9&sublayer=1,https://data.baltimorecity.gov/d/https://www.arcgis.com/home/item.html?id=28505bdfe4c2443884a6fc200171bde9&sublayer=1,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Baltimore,MD,data.baltimorecity.gov,576498,"Number of Automobile Accident Calls for Service per 1,000 Residents",https://www.arcgis.com/home/item.html?id=66f29d98c4864a3a88b9eec79d378843,https://data.baltimorecity.gov/d/https://www.arcgis.com/home/item.html?id=66f29d98c4864a3a88b9eec79d378843,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Baltimore,MD,data.baltimorecity.gov,576498,"Number of Automobile Accident Calls for Service per 1,000 Residents - Community Statistical Area",https://www.arcgis.com/home/item.html?id=66f29d98c4864a3a88b9eec79d378843&sublayer=0,https://data.baltimorecity.gov/d/https://www.arcgis.com/home/item.html?id=66f29d98c4864a3a88b9eec79d378843&sublayer=0,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
